name	singer	title	sex	url	year	singer_sex
יונה	אבי בן ישראל	מצהלות_9	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3750&wrkid=17980	0	
עלי	אבי בנדי	צבע לחיים_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=19090&wrkid=43381	0	male
עבד	אבי בניון	הולכת לאיבוד_12	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2593&wrkid=8170	0	male
יהודה	אבי בניון	יהודה_15	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2593&wrkid=19701	0	male
הלל	אבי בניון	נצח_30	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2593&wrkid=36071	0	male
אחי	אבי ברק	כנפיים שבורות_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4350&wrkid=13664	0	
יהודה	אבי ברק	כנפיים שבורות_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4350&wrkid=13664	0	
זכריה	אבי ברק	כנפיים שבורות_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4350&wrkid=13664	0	
ברוך	אבי ברק	שליחות _2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4350&wrkid=18049	0	
אברהם	אבי גבאי	הרב כדורי_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4617&wrkid=14493	0	male
יוסף	אבי גבאי	הרב כדורי_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4617&wrkid=14493	0	male
עזור	אבי גואטה	שלמים_25	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1403&wrkid=19008	0	
ישי	אבי גואטה	שלמים_25	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1403&wrkid=19008	0	
עילי	אבי גולדפינגר	דינידין_3	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14691&wrkid=40372	0	
זאב	אבי גולדפינגר	סיביר_8	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=14691&wrkid=34996	0	
צור	אבי גרייניק	אל האור_3	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=29&wrkid=13153	0	male
ישעי	אבי גרייניק	אל האור_3	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=29&wrkid=13153	0	male
יאיר	אבי גרייניק	אל האור_3	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=29&wrkid=13153	0	male
נדב	אבי גרייניק	אמא של נדב_5	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=29&wrkid=45259	0	male
דוד	אבי גרייניק	ההוא מהאלה_8	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=29&wrkid=14633	0	male
אחי	אבי גרייניק	הנה העצים_9	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=29&wrkid=13462	0	male
אורי	אבי גרייניק	חסד_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=29&wrkid=13466	0	male
נגה	אבי גרייניק	חסד_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=29&wrkid=13466	0	male
אפרים	אבי דור	דוד אפרים_5	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1666&wrkid=9040	0	male
אחי	אבי דור	חופשה במלון_9	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1666&wrkid=9059	0	male
