name	singer	title	sex	url	year	singer_sex
דבש	ישראל יצחקי	עץ הלימון_16	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=562&wrkid=5754	0	male
תפארת	ישראל יצחקי	שולה_17	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=562&wrkid=19794	0	male
ערבה	ישראל יצחקי	שיר הבוקרים_18	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=562&wrkid=5435	0	male
סול	ישראל יצחקי	שיר הבוקרים_18	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=562&wrkid=5435	0	male
אור	ישראל כסיף	באור האדום_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5757&wrkid=29708	0	
בר	ישראל מלול	איך שהיא רוקדת_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12551&wrkid=28137	0	
יפה	ישראל מלול	איך שהיא רוקדת_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12551&wrkid=28137	0	
טלי	ישראל משולם	Still Got The Blues_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6358&wrkid=34544	0	
טלי	ישראל משולם	טלי_5	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=6358&wrkid=34535	0	
נחמה	ישראל צוברי	אליך אקרא_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=20339&wrkid=46177	0	
אורה	ישראל קמחי	אילולי_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=7307&wrkid=23769	0	
שיר	ישראל רשל	כחול ולבן_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1416&wrkid=4312	0	
אן	ישראל שובל	קרחנה_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3934&wrkid=12457	0	
אן	ישראל שלום	אל מקום לא ידוע_5	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2814&wrkid=9000	0	
ליבי	יששכר מירון	אורי_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1729&wrkid=7892	0	male
תכלת	יששכר מירון	אורי_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1729&wrkid=7892	0	male
רינה	יששכר מירון	צאנה צאנה_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1729&wrkid=5270	0	male
אנה	יששכר מירון	צאנה צאנה_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1729&wrkid=5270	0	male
תהילה	יששכר משה	שמע האל_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5215&wrkid=16027	0	
לילה	כהן אברהם דוד	מחרוזת עוד יום יבוא_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17849&wrkid=40552	0	
יפה	כהן אברהם דוד	מחרוזת עוד יום יבוא_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17849&wrkid=40552	0	
מאיה	כהן את מושון	1986_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9815&wrkid=31444	0	
אן	כהן את מושון	חלומות רעים_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9815&wrkid=31963	0	
גולדה	כובע טמבל	טעם של פעם_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10876&wrkid=23962	0	
ציפי	כובע טמבל	טעם של פעם_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10876&wrkid=23962	0	
שלי	כוורת	ביום ובלילה_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=624	(1973) 	
אנה	כוורת	היא הולכת בדרכים_13	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=1052	0	
אן	כוורת	היא הולכת בדרכים_13	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=1052	0	
אן	כוורת	היא כל כך יפה_14	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=1059	(1975) 	
שושנה	כוורת	היא כל כך יפה_14	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=1059	(1975) 	
דגניה	כוורת	היו לילות_15	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=1076	(1973) 	
תכלת	כוורת	היו לילות_15	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=1076	(1973) 	
אנה	כוורת	היו לילות_15	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=1076	(1973) 	
מיי	כוורת	הפסקת חשמל_18	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=27078	0	
אן	כוורת	הפסקת חשמל_18	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=27078	0	
אן	כוורת	זה הכל בשבילך_20	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=1340	0	
דני	כוורת	כוורת חוזרת_26	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=26963	0	
אבי	כוורת	לאמור א'לאבי_29	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=11483	(1974) 	
רינה	כוורת	מאיר ואלון_34	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=3480	0	
רותי	כוורת	מחכים לשולה_36	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=13937	(1975) 	
נחמה	כוורת	מחכים לשולה_36	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=13937	(1975) 	
ציפי	כוורת	מחכים לשולה_36	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=13937	(1975) 	
שולה	כוורת	מחכים לשולה_36	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=13937	(1975) 	
קים	כוורת	שיר המכולת_52	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=563&wrkid=2974	(1973) 	
מאיה	כוכבי פסטיגל 2004	נומה נומה היי_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4171&wrkid=13106	0	
רוני	כוכבי פסטיגל 2004	נומה נומה היי_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4171&wrkid=13106	0	
הראל	כוכבי פסטיגל 2004	נומה נומה היי_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4171&wrkid=13106	0	
שולה	כוכבי פסטיגל 2008	בובה פסטי_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10525&wrkid=10163	0	
אסתי	כוכבי פסטיגל 2008	בובה פסטי_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10525&wrkid=10163	0	
גל	כוכבי פסטיגל 2008	תפוס ת'פסטיגל_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10525&wrkid=22142	0	
גל	כוכבי פסטיגל 2010	לילה מטורף בפסטיגל_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12832&wrkid=28770	0	
שירי	כח המחץ	אמנות ומדינה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5657&wrkid=28032	0	
רעות	כח המחץ	ידיים_7	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5657&wrkid=26663	0	
ציון	כח המחץ	ציון היא בבילון_11	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5657&wrkid=26639	0	
עומרי	כח המחץ	ציון היא בבילון_11	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5657&wrkid=26639	0	
שרון	כח המחץ	ציון היא בבילון_11	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5657&wrkid=26639	0	
משי	כלא 6	אין מחיר לחופש_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1045&wrkid=16983	0	
אן	כלא 6	דרך המלך_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1045&wrkid=16108	0	
יפה	כלא 6	דרך המלך_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1045&wrkid=16108	0	
עדן	כלא 6	ישראל_10	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1045&wrkid=12205	0	
אמי	כלא 6	מוזיקה להמונים_13	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1045&wrkid=19914	0	
קיילי	כלא 6	מכאן עד הסוף_14	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1045&wrkid=37419	0	
גבי	כלא 6	פצצת זמן_17	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1045&wrkid=10435	0	
אליה	כלא 6	תני לי עוד דקה_21	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1045&wrkid=12735	0	
מאיה	כלא 6	תני לי עוד דקה_21	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1045&wrkid=12735	0	
אן	כלבי רוח	אף פעם_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15253&wrkid=34962	0	
יעלה	כמו צועני	איזה לילה_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1284&wrkid=162	0	
טל	כמו צועני	איזה לילה_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1284&wrkid=162	0	
ליבי	כמו צועני	אנחנו נשארים בארץ_4	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1284&wrkid=3877	0	
אילת	כמו צועני	אנחנו נשארים בארץ_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=1284&wrkid=3877	0	
אן	כמוה	כשבסוף_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11792&wrkid=29840	0	
אן	כנסיית השכל	אוטוביוגרפיה_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=14808	0	
אושר	כנסיית השכל	אושר_5	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=29026	(2010) 	
יפה	כנסיית השכל	אני מאמין_12	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=416	0	
רנה	כנסיית השכל	דא לה קאמה_16	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=856	0	
יפה	כנסיית השכל	דברים בלחש_17	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=863	0	
נחמה	כנסיית השכל	טיפת מזל_32	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=1505	0	
מיה	כנסיית השכל	למיה יש אקדח_40	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=1985	(1999) 	
אור	כנסיית השכל	מעל הים_49	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=33306	0	
ליבי	כנסיית השכל	ניב_50	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=8974	0	
אן	כנסיית השכל	תגידי שטוב_65	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=3152	(2001) 	
תמי	כנסיית השכל	תמי יודעת_66	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=565&wrkid=23058	0	
שיר	כספי זוהר	שלום ראש הממשלה_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=17606&wrkid=39989	0	
אהובה	כפיר אזרן	מי הגבר_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9606&wrkid=20311	0	
אליה	כפיר אזרן	מי הגבר_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9606&wrkid=20311	0	
אמונה	כפיר אפשטיין	אמונה_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=8154&wrkid=19872	0	male
אן	כפיר אפשטיין	בובה על חוט_7	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=8154&wrkid=20557	0	male
אמונה	כפיר אפשטיין	מהומה_17	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=8154&wrkid=31572	0	male
בר	כפיר בן ליש	על גדות הנחל_9	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3388&wrkid=25933	(2009) 	male
ליבי	כפיר סימן טוב	אהבת אותי_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=16428&wrkid=37616	0	
ליבי	כפיר עזרן	את בשלך_1	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15570&wrkid=35658	0	
אלי	כפיר עטיה	אמצע החיים_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4305&wrkid=14731	0	male
כפיר	כפיר עטיה	אני קוראים לי כפיר_3	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4305&wrkid=16894	0	male
אלי	כפיר עטיה	כשאת לבד_9	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4305&wrkid=17146	0	male
יפה	כפיר עטיה	קחי לך איזה פראייר_17	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4305&wrkid=18658	0	male
אלי	כפיר עטיה	שובי אלי _18	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4305&wrkid=20538	0	male
דבש	כפיר עטיה	תגידי לי_19	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4305&wrkid=37254	0	male
אמי	כפיר עטיה	תגידי לי_19	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4305&wrkid=37254	0	male
אן	כפיר פבריק	אתה הוא מורי_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=12629&wrkid=28321	0	
עידן	כפיר שתיוי	נסיעה בעידן שמונים ושש_26	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5821&wrkid=29784	0	
חיה	כפיר שתיוי	קח אחריות_29	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5821&wrkid=26712	0	
מיטל	כפיר שתיוי	קטיפה שחורה_30	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5821&wrkid=24771	0	
הלנה	כריס מורנה	צ'ופה צ'י_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11483&wrkid=7879	0	female
אור	כריס מורנה	צ'ופה צ'י_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11483&wrkid=7879	0	female
אור	כריס מורנה	קרן אור_3	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11483&wrkid=7880	0	female
אור	כריס מורנה	קרן אור_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11483&wrkid=7880	0	female
שמחה	כריס מורנה	שיר לכוכב_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11483&wrkid=9675	0	female
אלינור	כריסטוס ניקולופולוס	אלינור_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=566&wrkid=304	0	
יפה	כריסטוס ניקולופולוס	אלינור_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=566&wrkid=304	0	
אלי	כריסטוס ניקולופולוס	אלינור_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=566&wrkid=304	0	
אלין	כריסטוף	אלין_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11460&wrkid=5982	0	
רימון	כרמון	בין נהר פרת ונהר חידקל_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3036&wrkid=17815	0	
פז	כרמון	בין נהר פרת ונהר חידקל_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3036&wrkid=17815	0	
דבש	כרמון	ויניקהו דבש מסלע_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=3036&wrkid=9714	0	
ג'ון	כרמי זיסאפל	אחד ינואר לילה_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11889&wrkid=46168	0	
אהובה	כרמי זיסאפל	לטוב ולרע_8	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11889&wrkid=46224	0	
אן	כרמי זיסאפל	לטוב ולרע_8	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11889&wrkid=46224	0	
שמחה	כרמל גבריאלוב	אצלי בלב_2	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10304&wrkid=26590	0	
אן	כרמל גבריאלוב	חיוך מוכר_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10304&wrkid=30717	0	
ליבי	כרמל גבריאלוב	רק אתמול_7	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10304&wrkid=2863	0	
אמונה	כרמל גבריאלוב	שקרן_9	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10304&wrkid=33434	0	
נורית	כתם	נורית_11	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2375&wrkid=10389	0	
זהבה	כתם	קפיצה_12	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2375&wrkid=10394	0	
אן	ל. פול	שיר הדרך_1	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=4703&wrkid=3302	0	
עדן	לא איכפת להם	לילה ברחוב מנדלסון_14	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=570&wrkid=1932	0	
דבש	לא איכפת להם	ציפורים בראש_17	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=570&wrkid=2696	0	
שלי	לא איכפת להם	שיר שלי ושלה_19	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=570&wrkid=3035	0	
ליבי	לא דובים	כל ההומואים_4	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10866&wrkid=40442	0	
בר	לא דובים	כל ההומואים_4	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=10866&wrkid=40442	0	
אלי	לא כוחות	להתבונן בך_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15650&wrkid=35850	(2014) 	
יפה	לא כוחות	להתבונן בך_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15650&wrkid=35850	(2014) 	
מזל	לא כוחות	להתבונן בך_6	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=15650&wrkid=35850	(2014) 	
לילה	לאה אברהם	לילה בכנען_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5213&wrkid=1929	0	female
לילי	לאה אברהם	לילה בכנען_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5213&wrkid=1929	0	female
שיר	לאה אברהם	לילה בכנען_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5213&wrkid=1929	0	female
ליבי	לאה אברהם	נדם כל עוף_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5213&wrkid=17134	0	female
רינת	לאה אברהם	רמה רינת הציפור_7	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5213&wrkid=17924	0	female
רינת	לאה אברהם	רמה רינת ציפור_8	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5213&wrkid=19626	0	female
אביב	לאה אברהם	רעד אט_9	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5213&wrkid=17923	0	female
חביבה	לאה גולדברג	אהבה ראשונה_2	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=5778	0	female
טל	לאה גולדברג	אהבתה של תרזה דימון_3	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=72	0	female
ברכה	לאה גולדברג	אהבתה של תרזה דימון_3	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=72	0	female
טל	לאה גולדברג	אהבתה של תרזה דימון_4	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=25963	0	female
ברכה	לאה גולדברג	אהבתה של תרזה דימון_4	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=25963	0	female
לבנה	לאה גולדברג	אולי מחר_8	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=5819	0	female
מאירה	לאה גולדברג	אולי מחר_8	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=5819	0	female
אור	לאה גולדברג	אולי_5	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=11596	0	female
אור	לאה גולדברג	אולי_6	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=9107	0	female
אמה	לאה גולדברג	ארנבות משוקולד_27	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=12635	0	female
ברכה	לאה גולדברג	ביום זה_37	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=3612	0	female
לילך	לאה גולדברג	ביום זה_37	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=3612	0	female
רעיה	לאה גולדברג	דלילה_48	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=13461	0	female
בטי	לאה גולדברג	האחרת_52	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=16288	0	female
בטי	לאה גולדברג	האחרת_53	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=29068	0	female
תפארת	לאה גולדברג	ההר הירוק_66	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=29957	0	female
שלי	לאה גולדברג	החופש הגדול_68	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=26198	0	female
שושנה	לאה גולדברג	היונה והשושן_74	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=30008	0	female
ליבי	לאה גולדברג	הירח הצהוב_77	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=9558	0	female
עדי	לאה גולדברג	הלילה בטעות_79	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=25580	0	female
פז	לאה גולדברג	ולא היה בינינו אלא זוהר_86	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=32939	0	female
דבש	לאה גולדברג	ולא היה בינינו אלא זוהר_86	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=32939	0	female
חדוה	לאה גולדברג	ולא היה בינינו אלא זוהר_86	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=32939	0	female
יסמין	לאה גולדברג	חמסין של ניסן_95	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=8583	0	female
תכלת	לאה גולדברג	ימים לבנים_101	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=1604	0	female
ברכה	לאה גולדברג	למדני אלוהי_117	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=45482	0	female
ברכה	לאה גולדברג	למדני אלוהי_118	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=20055	0	female
ברכה	לאה גולדברג	למדני אלוהיי_119	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=36601	0	female
ליבי	לאה גולדברג	למי שאינו מאמין_121	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=1984	0	female
אמונה	לאה גולדברג	למי שאינו מאמין_121	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=1984	0	female
ליבי	לאה גולדברג	למי שאינו מאמין_122	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=9323	0	female
אמונה	לאה גולדברג	למי שאינו מאמין_122	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=9323	0	female
אמי	לאה גולדברג	לתמונת אמא_123	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=36602	0	female
אמי	לאה גולדברג	לתמונת אמא_125	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=9037	0	female
איילת	לאה גולדברג	מה עושות האיילות_130	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=2062	0	female
אור	לאה גולדברג	מזמור לילה_131	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=13129	0	female
אור	לאה גולדברג	מזמור לילה_132	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=3896	0	female
חדווה	לאה גולדברג	מחר_134	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=29828	0	female
לבנה	לאה גולדברג	מחר_134	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=29828	0	female
מאירה	לאה גולדברג	מחר_134	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=29828	0	female
אביב	לאה גולדברג	מכורה שלי_136	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=42685	0	female
נוי	לאה גולדברג	מכורה שלי_136	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=42685	0	female
אביב	לאה גולדברג	מכורה שלי_137	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=42739	0	female
נוי	לאה גולדברג	מכורה שלי_137	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=42739	0	female
נוי	לאה גולדברג	משירי ארץ אהבתי_142	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=39044	0	female
אביב	לאה גולדברג	משירי ארץ אהבתי_144	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=9452	0	female
נוי	לאה גולדברג	משירי ארץ אהבתי_144	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=9452	0	female
אביב	לאה גולדברג	משירי ארץ אהבתי_145	U	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=2253	0	female
נוי	לאה גולדברג	משירי ארץ אהבתי_145	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=2253	0	female
ברכה	לאה גולדברג	ניסיון_154	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=31749	0	female
ליבי	לאה גולדברג	נפלאתה_155	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=9030	0	female
ברכה	לאה גולדברג	נפלאתה_155	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=9030	0	female
ליבי	לאה גולדברג	נפרדנו כך_157	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=2331	0	female
חדווה	לאה גולדברג	נפרדנו כך_157	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=2331	0	female
חדווה	לאה גולדברג	עוד יום אחד_161	F	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=572&wrkid=5589	0	female
